day,month,year,Temperature, RH, Ws,Rain ,FFMC,DMC,DC,ISI,BUI,FWI,Classes
28,6,2012,33,51,16,0.0,88.86879367815429,22.168560727998102,85.76693007690484,8.325291187695225,26.89338601538097,14.081555747079987,1
26,8,2012,30,63,14,0.0,85.90933507643237,15.927237846223948,42.82647046315081,5.033589127691045,16.608951384895793,7.106351281467097,1
13,8,2012,35,36,14,0.10149537075452296,90.07308332641858,19.55962498962788,50.22224072076481,9.125326382550371,19.86411110189145,13.061120360382404,1
27,8,2012,33,69,19,0.0,86.7915615302751,49.61908519576552,207.54798902145325,7.34647084523621,62.24647084523621,19.383951156668587,1
4,7,2012,33,66,13,0.0,85.61051498075618,7.792990012829212,25.294634826805634,4.542679982894383,8.810514980756182,4.57834997861798,1
11,9,2012,30,72,14,0.0,84.18170787373427,8.293348317721554,25.354651612973882,3.795011238291165,9.114966285126505,3.8966741588607765,1
16,8,2012,34,66,14,0.058993462515105635,84.46328111185046,28.18928087666162,95.93886271281721,4.284156899637464,32.09645738875377,8.889189587061937,1
8,6,2012,32,42,16,0.10935204358685946,87.32231117184968,11.44101525902339,25.999265394779503,6.759719346197109,11.787775476957686,7.812959128262811,1
8,7,2012,33,65,18,0.0,86.16172860805854,13.21776433251924,52.04691443223414,6.280864304029268,16.180178622303522,8.592935752950677,1
28,6,2012,34,51,15,0.0,88.89327727609412,20.657983597308117,95.04201640269189,8.282352746127115,26.599159970371677,13.827730925251814,1
25,7,2012,32,69,16,0.0,87.51019092001168,25.562261349985402,125.01708406711742,6.932779561445671,33.79724771284171,13.62286138430782,1
17,7,2012,33,63,16,0.0,86.01782161433584,16.63549647895668,86.40957118088554,5.499853250284977,22.2537583424376,9.14506765984221,1
8,6,2012,30,74,15,0.0,85.76896915971011,11.102762991652133,37.397737944828116,5.101381495826066,12.66896915971011,6.292712898004108,1
27,8,2012,33,67,16,0.0,88.50208220831895,49.56148068147125,208.3647196721896,6.721341867583321,62.18166576665516,18.56310017683043,1
17,6,2012,29,71,14,0.0,82.41887480601883,8.743617721476877,33.57065945280394,3.072958268672944,10.528312209028247,3.3035692935702023,1
13,7,2012,37,38,17,0.2588252314385346,88.35586660919355,12.664699074245862,13.982335069895386,11.279376447650407,10.473531539298168,1.544133390806445,1
13,8,2012,28,80,14,0.0,84.63670871032376,12.608157491183057,41.45105505290166,4.318354355161879,14.297960627204237,5.722433100753408,1
12,7,2012,38,45,13,1.157062607603148,84.74609713454558,11.145260386776904,10.327788180495888,4.086524283636396,10.745260386776904,4.5246284383471576,1
3,7,2012,34,57,17,0.029286928132571055,87.03353137162516,12.457809802829729,34.01774182740575,7.0335313716251555,12.9870967309623,8.52351437776916,1
13,8,2012,28,80,15,0.0,84.62101429498419,12.594746426253948,41.46637712802527,4.313659291739732,14.291594282006319,5.714710006488943,1
22,7,2012,31,70,16,0.006594073981695647,86.996672596842,45.683423716544304,98.85493037240269,6.662613336658957,45.77465186201348,15.732909637574174,1
21,8,2012,31,57,11,0.0,87.54238781462766,15.961356339676009,59.28173808517893,5.470257868737912,18.989226393786264,8.323419289579304,1
8,6,2012,29,74,15,0.0,86.34064117955403,12.164839705111492,38.71497411271354,5.431416766710121,13.603743528178386,6.918448825687823,1
15,7,2012,34,63,15,0.0,86.42221834028972,17.609044152549316,85.87037554628037,5.664607471969885,23.13744007692938,9.579419698829694,1
24,7,2012,35,54,16,0.0,89.1336237912235,36.692024178249525,158.98315473970922,9.82654158626286,46.49644777596,21.248659574815242,1
17,8,2012,36,33,12,0.1,90.77238344218883,25.405980703568403,76.23623591728709,9.061565515067437,27.707475879460503,15.326121381919076,1
26,8,2012,35,54,14,0.0,90.85472365363884,64.14284800115544,176.8849247246824,9.930820787447065,66.8170354653448,25.740268094724737,1
10,7,2012,37,43,13,0.0,91.31085112603371,16.986436092457858,28.694823047524388,10.021577946796809,16.821577946796808,13.15400701962733,1
24,6,2012,32,57,14,0.0,88.53768152902228,24.482471338230795,90.1601783428866,7.091235669115397,29.03057324883605,13.016356688463585,1
14,8,2012,34,58,13,0.19347025147089175,84.033456144113,17.766104886758534,93.28121815588013,4.410198323527388,23.84651564117121,7.826926395583884,1
29,6,2012,36,55,15,0.0,88.91187195106856,23.627856709505902,56.280835376269465,8.188128048931441,23.621920733971624,13.12876829358865,1
9,7,2012,36,43,14,1.8167353309196088,82.48574426179472,9.521694516348264,9.932024872723227,3.2640497454464548,9.121694516348263,3.2024795927143277,1
8,6,2012,32,42,16,0.1114935865562665,87.28162185543094,11.40460902854347,26.06779476980053,6.727596201656003,11.762076961324802,7.77012826887467,1
5,7,2012,34,42,17,0.0933032828796419,88.44732777664788,23.271860861102454,52.091500255658154,18.484352781732426,23.17855757822281,12.760721210888594,1
2,8,2012,39,33,15,0.0,93.5424017799403,14.617828034059714,27.884247613403005,15.860415129492544,14.417828034059713,17.13602669910449,1
16,8,2012,36,55,18,0.10013545150174652,86.2625579711137,14.564725195141634,97.2620161651067,7.39688461545983,21.130940356802476,11.128637681272787,1
8,6,2012,36,41,16,0.2,87.35895101098554,12.704813774274237,31.99004907335297,6.731098062367434,13.124500042169256,8.234343176116765,1
22,6,2012,31,64,15,0.04643434473350641,84.23897972912417,13.317747450063377,63.01061613953039,4.353404002728315,17.464181794796886,6.356888831725718,1
3,7,2012,33,59,15,0.061506806509837746,85.16191832188196,8.891642936706592,27.530959160940974,4.738493193490163,9.838081678118053,5.084520419529514,1
18,7,2012,36,53,17,0.0,89.40467813535965,20.011435441990233,110.8875249723743,9.69480207182262,27.50987606353702,16.0958416574581,1
8,7,2012,31,67,15,0.0,85.95293098825537,14.679396482383067,50.15914668347217,5.089698241191534,16.817051691778765,7.343517185906454,1
27,8,2012,33,70,20,0.0,86.59164002745698,49.34227080724811,206.7713708758905,7.035054658154124,61.93505465815412,18.730361628224706,1
12,7,2012,38,44,13,0.8734358479960439,84.59002772370114,10.900362991390399,10.294832366155369,3.9896647323107355,10.500362991390398,4.363463571697177,1
6,7,2012,35,41,15,0.2973469273708673,84.8220413409401,15.507959217887398,44.84265195497413,4.4034698325361745,16.676122346337806,6.416735195681838,1
6,6,2012,31,67,14,0.0,82.62603131688796,5.840673932637455,22.248808719164945,3.1113887011384875,7.034166103415463,2.522777402276975,1
22,8,2012,36,54,17,0.0,89.1544400568244,34.05801058245012,152.68822144902225,9.968050071030502,43.69884062506842,20.65859026991591,1
28,8,2012,34,58,18,0.0,88.43663596541147,51.89688056749281,213.93847048102148,9.908990638429408,64.8089906384294,24.76207911769135,1
24,6,2012,31,65,15,0.0,86.42767276692368,15.100774694021691,65.41301514975977,5.595258756509105,19.158878196625334,8.483792994792715,1
28,6,2012,33,47,14,0.0,89.21698834712402,23.0033976694248,93.46469930344514,8.174892311719557,28.46248205195326,14.18508531999396,1
15,8,2012,35,61,17,0.26799296924446586,80.92549269712545,12.76690102518447,90.85876744082933,3.109401297303496,18.624224984177093,4.882816656118061,1
8,8,2012,31,69,14,0.0,84.95287354694284,7.98999324537648,26.395740339262147,4.242866792319314,9.1,4.342866792319314,1
21,8,2012,36,64,14,0.0,87.21954589278683,38.36345507134419,120.72379350999513,6.110480882594799,42.76345507134419,14.255805933554935,1
8,7,2012,38,43,12,0.09312520727622065,90.45212222249864,15.848123549066456,31.738126865485984,8.575622719961572,15.897123880708406,11.30312189085669,1
23,8,2012,35,38,15,0.0,91.54320929584946,23.116048954836447,101.17160836130843,12.03703547833277,29.4,19.42222029676401,1
26,8,2012,34,43,15,0.0,91.70902666943074,63.18206443384886,171.33235886562466,11.831652229362728,65.63657776856422,28.58159334300757,1
9,7,2012,38,39,15,0.20900793940954798,88.8856347871608,15.772976181771357,36.27377012272615,7.848690363027629,15.881071454685932,10.30365066597989,1
3,7,2012,34,56,17,0.08072791267054938,85.33597888187187,10.451611405848574,29.13084829629781,5.3359788818718705,11.032339318519124,6.10578810448418,1
16,8,2012,40,28,10,0.0,94.7997299128295,27.958009586008778,70.28155004344794,14.265530871430377,28.028734705833887,21.570184945484108,1
18,6,2012,29,72,14,0.0,82.14271503793435,8.268009231998057,33.18710421935327,2.980905012644785,10.114072556901533,3.0887783628378322,1
10,7,2012,35,40,17,0.10605387872074477,89.91064978831515,16.927353455351064,33.09832002865824,10.642599153260637,16.833407334071808,13.518383638377657,1
3,8,2012,28,74,15,0.0,82.20398431220383,4.413945092713394,24.27908236092991,3.298007843898086,6.009960780509567,2.5,1
6,7,2012,36,42,14,0.39327267497570856,84.83990901246356,14.334091562803643,40.576275263678134,4.206727325024291,15.30090987536437,5.787000287633603,1
16,7,2012,39,40,10,0.0933461207537551,92.03326939623122,22.906078445327267,64.25495733572689,9.646385343417387,24.392962498141102,15.039539652864818,1
23,8,2012,30,65,14,0.0,85.61317993110863,18.40588779394018,46.6622535869589,4.713179931108623,19.031799311086235,7.291811172689173,1
23,8,2012,33,61,15,0.0,88.37046835138075,35.76937903308885,109.45280860760029,7.277812359310854,39.88828371206006,15.6073440079301,1
20,7,2012,35,80,15,0.0,83.83827641647193,33.90615565545743,107.53335189210597,3.888891982017662,37.80369339327446,9.11358419924479,1
11,6,2012,26,80,18,0.0,84.02567281093509,13.81745751143586,61.268555208012344,4.807188387061824,17.694865437812982,7.109242211936631,1
3,6,2012,34,53,17,0.1218643899989305,84.89677950999038,9.743728779997861,27.649830239982887,4.853050729992514,10.387457559995722,5.374915119991444,1
24,8,2012,34,38,15,0.0,92.1,52.238451012630435,149.53936398475565,12.594149425304783,55.76337493162,27.688298850609566,1
10,8,2012,31,70,14,0.0,83.86983307187785,7.784114174809146,24.580937009770974,3.6555519689465603,8.666655906839681,3.6111039378931213,1
27,6,2012,33,58,16,0.0,87.58909236839749,15.937579649059959,36.67937885989266,6.789092368397485,15.907882192927463,9.148487280662474,1
17,8,2012,34,66,14,0.06052110100059236,84.39759265697452,28.35732111006516,95.97094312101244,4.247493575985783,32.22325138304917,8.844888070982822,1
11,8,2012,31,71,14,0.0,84.09756737801123,8.139949028142544,25.007938833771053,3.7551857278799123,8.965557183639737,3.8103714557598245,1
20,8,2012,35,59,19,0.0,88.85900537473785,27.527957002097192,134.56011428786925,9.361878359211156,36.37182461183264,18.011491937893222,1
5,7,2012,34,42,17,0.0871569566513897,88.58254695366942,22.970690875918095,51.71657435573477,18.011085662157008,22.883533919266704,12.908233040366648,1
18,8,2012,35,59,18,0.0,89.4,22.130803485932336,117.55876089353856,9.7,30.03032913954465,16.832463698289242,1
30,7,2012,34,50,15,0.0,89.05491585760784,25.315048705492188,158.12793624597248,8.005695307445093,36.098981391578455,15.978237378641175,1
28,6,2012,35,53,16,0.0,89.12763540060533,24.45052394685226,74.7265875069008,8.817093798184025,26.86362833837771,14.787274332324458,1
14,8,2012,35,55,13,0.26646078614184904,82.91426794582499,15.980111090392377,91.67269939149894,3.945954234959774,22.268313710865208,6.736009780155962,1
12,6,2012,32,43,19,0.0,90.55635089939655,18.112701798793108,27.706457561379466,12.308772484913854,17.869052698189662,15.565123384310407,1
12,8,2012,35,34,15,0.2,88.44916680213764,16.735916517648583,43.6530820192648,7.6044167614963545,17.246416436365998,10.52983336042753,1
23,6,2012,32,64,17,0.04784083916444818,83.74716223759984,9.764774825066553,51.9248920276797,4.499660699217691,13.273411468408762,5.729888950915417,1
24,7,2012,34,73,15,0.0,86.22221748956159,31.344562760960216,117.41110448538622,5.322217489561591,37.21119819206672,11.800008518789136,1
13,8,2012,35,35,15,0.15367542497149764,89.13384235051305,18.150763525769563,47.50887790148212,8.26435548797029,18.611789800684058,11.70443895074106,1
17,8,2012,36,52,18,0.0,89.31153735014823,16.461494005929072,101.87680971511914,9.7,23.430718106818432,14.773060252223402,1
18,7,2012,34,57,15,0.0015883373660002115,88.161945157274,27.71740645696799,61.163533494640006,7.334943422052005,27.644408192189992,13.028590072588004,1
23,8,2012,35,40,15,0.0,91.58938753473349,48.34979464512681,142.0265281637054,11.802856971459379,52.23346823694154,25.538366759289296,1
10,6,2012,30,41,15,0.0,89.46225039373829,13.554189107764646,22.915002624921872,8.65937664057617,13.354189107764647,10.347564698372068,1
6,7,2012,31,74,14,0.0,86.4261295883605,12.88241685237781,38.995481646558055,5.252259176720973,14.108546440738296,6.83919438254073,1
26,7,2012,35,59,17,0.0,88.24828862747817,32.782769370507935,148.78969279677779,8.510365655359125,42.248288627478175,18.29313502586706,1
12,6,2012,32,43,19,0.0,90.56414512805999,18.128290256119982,28.205288195839476,12.503628201499795,17.892435384179976,15.767773329559786,1
20,6,2012,32,55,13,0.0,86.28820076777282,8.513151855450978,18.532301151659226,5.014700127962136,8.405801791469909,4.973500639810682,1
23,8,2012,35,40,15,0.0,91.36736947069102,22.986482767877593,102.20813785697925,11.565044368696949,29.4,18.839172455449173,1
23,6,2012,32,65,16,0.00624197612091163,85.61911107455899,11.268661737330028,56.19324449561743,5.425224668614474,14.999871617934586,7.281530835768093,1
26,6,2012,35,52,18,0.0,89.15580821885798,17.612624661247356,98.08737533875264,9.752526025604725,24.288887674049715,15.087879450518336,1
15,9,2012,29,52,16,0.0,88.9393489430447,11.984784204349596,37.229795214361815,8.469780534345524,13.272611567829273,10.009129477390243,1
5,7,2012,34,42,17,0.09235147099330385,88.46826763814731,23.22522207867189,52.03343973059153,18.411063266484398,23.132870607678583,12.783564696160708,1
18,8,2012,35,61,18,0.0,89.4,23.104757285150544,120.60236651609546,9.7,31.186899276116275,17.1672603167705,1
26,8,2012,31,64,14,0.0,85.89963004190527,16.1040895920636,42.41820815872805,5.020447960317989,16.7959104079364,7.124537552381586,1
25,6,2012,31,64,16,0.0,86.757845308559,16.282431108123998,68.42762468471999,6.27845308559,20.208895182446998,9.672596788297998,1
10,6,2012,30,41,15,0.0,89.40317510790514,13.313566370140155,22.504618338771117,8.40721615432987,13.11327772396696,10.011834493100986,1
16,7,2012,31,68,14,0.0,85.4234627794422,12.14692555888441,43.886003111313876,4.764239456095437,14.340776676653231,6.234627794422053,1
10,7,2012,34,36,16,0.14702357910150074,88.88274062988349,17.376787788086492,45.44434673584025,8.506551997071487,17.817858525390996,11.691969470216234,1
17,7,2012,41,24,10,0.0,95.67314782213717,31.747488216249685,77.05370435572567,16.13580290381711,31.816359437405602,24.933863365322377,1
22,8,2012,36,53,14,0.0,89.39544837465921,38.65349196702558,125.01167131688926,7.895448374659213,43.51351911852504,17.493600573023436,1
27,8,2012,34,66,17,0.0,88.20751293679115,57.24786795169717,187.7832711061447,7.436405319021382,64.01727254919393,20.19457653845997,1
28,6,2012,34,48,13,0.0,89.56864981580651,22.51996570558465,101.3236263176014,8.014359202318603,28.897196748366976,14.202974723709767,1
8,7,2012,38,43,12,0.006497292175419611,91.61293628484938,16.454518954772063,30.958475629578775,9.528529786070383,16.364914622252734,12.602540617368705,1
3,8,2012,31,71,14,0.0,83.7558061385564,6.511451188040822,21.79959727732008,3.6889515346390986,7.222419108865739,3.2779030692781976,1
27,6,2012,35,48,13,0.0,89.90380254424379,22.373336386893342,104.61231246539218,8.328564885228552,29.127614249167603,14.705703816365684,1
15,9,2012,30,50,16,0.0,88.12780015504694,8.824200878599356,28.62553490103022,7.578467166262378,9.934067476356269,7.991467424673954,1
15,7,2012,29,82,16,0.0,84.54322909323568,16.460421659973303,36.731243831797684,4.527083627057253,17.08177443145135,6.608334508229013,1
17,8,2012,36,34,12,0.1,90.93262608420736,25.039711807526018,74.78260623611888,9.11879503007406,27.249639759407522,15.25744596391113,1
16,7,2012,33,66,15,0.0,87.14715584857473,20.097399632982604,74.24553061918886,6.148456032083421,23.947480894451896,10.44731837151331,1
14,8,2012,33,66,14,0.017957181626538393,86.22784119005885,23.675289978919224,95.0771008141573,5.2690276409630785,28.690446075002686,10.079241732830386,1
13,6,2012,31,66,14,0.0,85.04501343618885,16.383220732845608,53.3802898264313,4.408760077141643,18.559130520706088,6.7922168916631245,1
14,7,2012,37,39,13,0.0,91.93802424795325,22.610531358284856,55.30354138557489,10.857036371929873,22.604193983625983,15.871109115789615,1
28,6,2012,34,49,13,0.0,89.39661261048052,22.595231982914775,99.63551124034002,7.8530743223254795,28.778921169705352,13.944918915720768,1
24,7,2012,31,64,17,0.008360453151055125,84.24705046337665,12.58639134922757,88.8058990732467,4.769345005112798,18.597538620095644,7.272131822829816,1
27,6,2012,33,53,17,0.0,89.0142565433708,22.156005191461684,81.46903655640662,8.971895306067001,26.356005191461684,14.843178022921064,1
19,6,2012,32,53,13,0.0,86.71047319885015,8.86282942437324,18.53089056380773,5.43193886056551,8.762829424373239,5.515185649896332,1
22,6,2012,31,61,17,0.09396053214102797,81.8771179608588,8.459697117935796,47.31347405702579,3.5717760536537413,11.663065632192245,4.15632860367935,1
27,7,2012,32,58,15,0.0,87.00522522623156,15.770682110538349,39.225688542382045,6.181664522718768,15.982728442153398,8.410982412180418,1
25,7,2012,33,68,16,0.0,87.65699337120671,25.37875828599161,124.69726444129967,7.147740293552685,33.603258759476844,13.900737452641277,1
18,7,2012,31,53,14,0.0,86.97391978702606,7.3197016031003175,21.444084495635856,5.619135829620852,7.942026737657978,5.415946524684044,1
10,7,2012,37,43,12,0.0,90.67558850032873,14.002996969551269,23.537042346112717,8.76766565651709,13.90299696955127,10.715202719386905,1
27,6,2012,34,53,17,0.0,89.07334132285243,23.23795621037081,77.0974289021108,8.979976031442726,26.41117769043687,14.877764461912626,1
23,8,2012,34,61,15,0.0,88.95729011962199,38.4948458132304,165.57098803780116,9.257805538298948,48.66568533474245,20.756774700945027,1
27,8,2012,35,56,14,0.0,90.60391108960809,62.013377566779354,185.49408933373272,9.331599963713645,66.73746659812578,24.565155472231336,1
15,9,2012,30,49,14,0.0,89.0299131274482,10.586434604172572,33.238782577206926,7.86399975858642,11.808869449758724,8.902782335793345,1
15,8,2012,36,44,12,0.2563324045263591,85.66853761668246,18.144526470998766,56.579883953313434,4.8100278642092285,20.135357482314664,7.530543189524304,1
17,8,2012,36,33,12,0.1,90.6479863137695,25.6903169970983,77.36469558223388,9.017137969203391,28.062896246372876,15.37943443695593,1
10,8,2012,35,56,16,0.06377342064042624,86.65597675919503,15.246413944482985,56.40478140735602,6.177234566075169,18.133835875681562,8.964656497273749,1
23,7,2012,34,73,15,0.0,85.8439573889475,34.71540344526502,122.0153422481537,4.995971592631667,40.285723028158756,11.809893472368753,1
13,8,2012,33,64,14,0.0,87.0,20.35343123986178,89.91219996395299,5.799745834084313,25.803558322819622,10.400508331831373,1
20,6,2012,32,64,15,0.08929872401097223,81.96716762741848,12.503324243791528,62.28192169181347,3.110337003681805,16.6926229678025,4.470856143517222,1
22,8,2012,36,46,16,0.0,90.55785371783483,42.02484090164409,138.5397297536006,10.931947519623115,47.38443553204501,22.993426030304782,1
29,7,2012,36,55,15,0.0,89.19914260442091,28.257976085175386,66.68730823913968,8.215952170350768,28.249571302210462,14.373928255526152,1
28,8,2012,34,64,19,0.0,87.51973871847505,50.627330533273145,210.37667732946076,8.480746849932284,63.38074684993229,21.764530425783807,1
26,8,2012,31,61,14,0.0,86.27855973218601,15.87449146683057,41.6133037371031,5.420395909909155,16.397965867322277,7.5459044430785855,1
21,6,2012,32,69,17,0.0,85.42724188943338,18.48637905528331,71.50583754773572,5.229187738678615,22.38443320603807,8.835025286414337,1
22,8,2012,36,46,16,0.0,90.57388820504174,42.126598224303386,138.51876157802232,10.946131873690774,47.454740591336886,23.031045404136403,1
29,6,2012,36,50,15,0.0,89.96493628861376,24.80577316146854,55.70966651208761,9.235354725041141,24.776191597895934,14.73824130577541,1
11,7,2012,35,44,13,0.3,84.18559263314984,16.4002128919878,50.951383797920705,3.7855926331498284,18.178921179694242,5.785592633149828,1
13,9,2012,29,50,18,0.0,88.68965147660678,11.628073538009708,34.41178095027669,8.93350440058738,12.630532368417475,10.223155877194175,1
16,8,2012,35,64,15,0.05688945849750863,84.55375328460713,26.793855814158682,91.7560666442085,4.420874079064776,30.714729893223456,8.777763537562285,1
15,7,2012,29,82,16,0.0,84.54234170856806,16.520763817371584,36.65670351971745,4.530633165727741,17.12525628016482,6.622532662910961,1
4,8,2012,33,69,13,0.0,84.91448378995598,8.210689526255502,20.377234417797148,3.9786209474889946,8.296205736299523,3.9,1
14,8,2012,34,63,15,0.1371405180208796,83.89148159152673,17.128649399304013,92.73431924170073,4.374308325798164,22.811503423331853,7.674335615554568,1
29,7,2012,31,77,15,0.0,85.8587597177455,26.79007741567587,128.4096119427563,5.075348859973589,35.18961226904442,10.950232573315727,1
7,7,2012,35,42,14,0.3,84.58176549435277,15.706910384882663,46.444917501737315,4.181765494352764,17.039924203735804,6.181765494352764,1
13,8,2012,33,65,14,0.0,87.0,21.366131926077582,93.51291351494253,5.724730968438697,26.853766441858234,10.550538063122605,1
8,8,2012,39,25,17,0.2429986649096938,93.27475233640804,17.889745660956503,37.81046862537781,16.167255674133802,17.81124499341135,19.074752336408036,1
5,7,2012,34,43,16,0.14468899432599222,87.70267944303082,17.156650727189415,45.7730143579207,7.9239234657268485,17.735406704493386,10.804019164546226,1
3,8,2012,28,74,15,0.0,82.20468738920162,4.404053958228429,24.304560703006985,3.301900292919576,6.003927272033791,2.503040468671322,1
15,7,2012,34,65,15,0.0,86.53762992358168,18.855509351119274,81.16985435044427,5.697713091566985,23.822037404477097,9.79542618313397,1
20,6,2012,32,64,15,0.08963857239280415,81.95951709078858,12.869878518395772,63.105058477898,3.204095676680638,17.02843280796699,4.683854222074926,1
12,6,2012,29,71,14,0.0,84.6326414291777,10.702139962836783,36.12555105330166,4.357457744743807,12.257457744743807,5.2879592110847184,1
19,7,2012,33,59,14,0.0,87.96645359563556,21.991403986491008,86.66473439293375,6.682367196466879,26.839144788984974,11.902799192310265,1
17,7,2012,30,68,14,0.0,84.2774428229664,10.934267546926659,39.214225156422195,3.995546135443452,12.861566442767643,4.963793375045919,1
22,7,2012,31,71,16,0.0,87.09905417624448,45.91901693060631,99.44654627501225,6.726963318432751,46.03112641123713,15.892526524051316,1
23,8,2012,35,53,17,0.0,89.11898258444918,31.84851515292036,152.78064158703694,9.558313479914558,41.69528875075985,19.56476628423558,1
24,8,2012,34,60,14,0.0,89.53006466947943,48.120782192751065,173.1001847699412,9.3000307949902,56.03052659433241,22.460160133949035,1
4,7,2012,30,70,14,0.0,84.14066471114242,6.078412723150192,26.188214313543966,4.086755963976652,7.625962325551749,3.758809542362645,1
6,6,2012,31,67,14,0.0,82.67625024844456,5.9191410131946345,22.342969215833563,3.133359483694498,7.100078451083493,2.5667189673889954,1
10,6,2012,35,44,13,0.04744271340127318,89.03253894847134,11.959523369082811,21.653528886560473,7.61208065568154,12.07301557938854,8.746031158777082,1
8,8,2012,30,79,14,0.0,83.27740942724584,8.174178205743583,34.747297989494214,3.591392735247861,10.225793816494717,3.8666573407461002,1
11,6,2012,30,71,14,0.0,86.13876351558523,12.1,40.14494593765911,5.215636262987685,13.76905461590862,6.677199889286453,1
15,6,2012,29,58,16,0.0,88.62556762383798,20.102476904020264,36.97670287151393,8.27587723684051,20.002476904020263,12.051754473681019,1
13,7,2012,30,79,14,0.0,82.36954266232641,7.34346107605822,33.49127320035552,3.1869468552827485,9.44346107605822,3.1782447588045812,1
21,7,2012,35,29,17,0.0,93.88597825696117,39.468030653752145,80.7377430051462,18.46123400453969,39.41669435018104,29.930716093219875,1
28,8,2012,34,59,16,0.0,89.61002451265635,51.40014007232198,213.40035018080496,8.860182094018576,64.25015758136223,22.9903606862291,1
4,7,2012,33,61,16,0.0,87.06132617648785,10.918074789965269,32.82181093844848,6.569639887981477,11.865062324971058,7.665062324971059,1
30,6,2012,36,54,15,0.0,89.22509846937521,26.627199149379756,70.47070017061571,8.524704591874363,27.675820578126775,14.624835884374646,1
26,6,2012,36,60,15,0.0,88.15318523925845,17.69539619441322,36.89079238882644,7.271680953275732,17.59539619441322,10.17920238318933,1
23,7,2012,31,64,18,0.036646590018896606,83.79916326974174,12.402275759949609,88.90766401010708,4.555689399874023,18.39006022994331,6.921318569804735,1
26,6,2012,35,62,15,0.0,87.50260665610438,16.438043053355077,35.739138932898456,6.690215266775386,16.46195694664492,9.128258320130463,1
8,7,2012,35,44,15,3.1249779722285846,81.85183732723344,9.519510046071082,9.84024497696446,3.17012248848223,9.119510046071081,3.07012248848223,1
28,7,2012,32,73,15,0.0,86.58659925742687,26.39178292081796,125.76713168327186,5.6,34.61137846537917,11.819595544561208,1
6,8,2012,32,71,15,0.0,86.45754269141405,14.438567285351045,44.56655568433397,5.372628074242125,15.926280742421252,7.490512296968501,1
10,7,2012,36,48,12,0.0,89.18562823604454,12.125881307578647,19.670924967097914,7.250165752495576,11.992015686691408,8.34697202717214,1
16,9,2012,29,54,15,0.0,89.06463298792525,12.163761411321786,38.64371514944211,8.237110165281678,13.594770540379214,9.901743153206928,1
8,7,2012,30,75,15,0.0,85.35725509094017,10.608706109128208,36.95073409873505,4.854353054564104,12.257255090940173,5.892762088341883,1
6,8,2012,32,69,15,0.0,86.48950237068055,15.237559267013756,47.602725214652274,5.46850711204165,16.88507112041651,7.874028448166603,1
14,9,2012,29,49,17,0.0,88.34876059444508,10.07631003518885,30.85969045494481,8.290450804323072,11.087971993213255,9.071718461731558,1
22,8,2012,36,54,14,0.0,89.32690427592524,37.04956005665072,123.38032176702082,7.826904275925244,42.21118124257964,17.096044800366418,1
12,8,2012,38,36,13,0.0,92.7388150867441,22.372940442325575,52.144739653023635,12.915272827441623,22.336470221162788,17.85174304860441,1
18,7,2012,34,55,15,0.01655996046653993,88.74583845819505,26.938882055739924,61.7623984186616,7.664319130263879,27.1204013836711,13.29807928839772,1
17,9,2012,31,49,11,0.0,89.39168107807934,9.817677709081394,33.103119595720244,6.823916900521885,11.311438517640902,7.727036496242132,1
9,7,2012,38,43,12,0.0,91.64845229275433,16.564434634057086,30.607896325607868,9.655843349516141,16.45584334951614,12.760138991786613,1
23,6,2012,32,63,17,0.07153824058705453,82.68077917358255,9.053852782388363,50.00540251244858,3.9546204664977456,12.467699820040146,4.8530850982789815,1
13,8,2012,33,64,14,0.0,87.0,20.696038805992224,91.13036019908346,5.774367495852428,26.15885505806601,10.451265008295143,1
7,6,2012,35,42,16,0.2,86.41872473021115,11.20553402925563,30.3383002017223,6.019575471511146,11.828512465966728,7.040001684322281,1
24,6,2012,31,64,15,0.0,86.60872221390858,13.857708302157164,62.887222139085765,5.688590276738572,17.912069409111453,8.29731249064715,1
21,8,2012,36,54,14,0.0,89.37596449378691,39.528883587967464,127.82042505771716,8.082690337475396,44.383680444082145,17.96562820160248,1
9,7,2012,36,52,11,0.0,88.19841308465851,11.613991969822928,19.963433160101182,6.116696504607916,11.443562824810282,6.9941216345320285,1
7,7,2012,35,42,14,0.3,84.58196049253678,15.706569138060647,46.442699397394215,4.181960492536772,17.039363583956778,6.181960492536772,1
27,6,2012,32,55,14,0.0,88.95375898635545,25.2353734038813,88.93175918314104,7.467686701940651,29.525903555185067,13.670192692844289,1
7,7,2012,36,56,11,0.009515137367949057,87.14309129106537,11.057272939480763,20.875574753124383,5.152424313160255,10.933394038424357,5.833394038424357,1
23,7,2012,35,53,16,0.0,89.45909014864903,37.49861471621714,161.21896710811066,10.335967189189775,47.38794258108211,22.182606513514585,1
11,8,2012,31,71,13,0.0,84.21691940186878,8.297885074766404,25.08579403738574,3.8042298504671948,9.080965672897623,3.9,1
14,7,2012,34,44,15,0.0,90.3693336640128,16.23600446417285,22.564670552150442,10.050668816083224,16.001337632166447,12.63000372014404,1
23,7,2012,36,52,18,0.0,89.23142315719348,16.754345270871763,99.259886301063,9.905730528419571,23.585768428065236,15.080037899645667,1
23,6,2012,32,62,17,0.0912427789905645,81.7940749454246,8.462716630283065,48.409334901764275,3.5014160832170163,11.797745514320807,4.124017177349113,1
