day,month,year,Temperature, RH, Ws,Rain ,FFMC,DMC,DC,ISI,BUI,FWI,Classes
28,8,2012,34,53,17,0,89.8,52.7,216.8,10.6,65.8,26.5,1
16,6,2012,30,68,14,0,85.5,12.1,42.6,4.7,14.1,6.1,1
27,8,2012,33,53,16,0,90.5,54.6,193.1,9.6,63.3,24.1,1
7,6,2012,35,43,16,0.2,86,10.6,29.6,5.7,11.3,6.5,1
18,6,2012,32,52,13,0,87.2,9.4,18.6,5.8,9.3,6.1,1
22,8,2012,35,56,17,0,89.1,34.5,154,9.8,44.2,20.5,1
19,8,2012,35,67,19,0,88.4,25.8,130.1,8.8,34.5,16.8,1
26,8,2012,31,66,11,0,85.7,8.8,25,4.1,9.4,4.4,1
13,6,2012,30,70,14,0,85.9,12.1,41.1,5,13.9,6.5,1
7,8,2012,32,68,16,0,86.5,15.5,48.6,5.5,17.2,8,1
11,7,2012,35,36,15,0.2,87.3,16.5,45.1,6.6,17.3,9.3,1
3,7,2012,34,57,17,0,87.8,13.4,36.2,7.8,13.9,9.6,1
22,7,2012,32,62,16,0.1,83.9,13.1,89.5,4.6,19.2,7.1,1
22,8,2012,36,46,16,0,90.5,42.1,142,11,47.9,23.2,1
25,6,2012,34,69,16,0,86,12.8,25.7,5.4,12.7,6.7,1
19,6,2012,31,66,14,0,84.5,11.2,44.1,4.3,13.6,5.5,1
8,7,2012,35,43,15,2.1,82.2,9.4,9.9,3.2,9,3.1,1
21,6,2012,32,69,16,0,85.5,18.3,71.1,5.2,22.2,8.8,1
19,8,2012,35,64,19,0,88.9,24.4,125.3,9.3,32.9,17,1
8,8,2012,33,63,16,0,87,15.1,53.1,6.3,17.6,9,1
22,6,2012,31,75,14,0,82.6,8.4,29.6,3.5,9.8,3.7,1
30,7,2012,34,64,16,0,87.3,32.6,147.7,7,41.9,16.1,1
18,6,2012,29,73,14,0,82,8,32.9,2.9,9.8,2.9,1
24,6,2012,31,64,15,0,86.4,13,60.6,5.7,16.9,8,1
13,8,2012,34,63,14,0,87,19.4,86.6,5.9,24.8,10.3,1
23,6,2012,31,62,17,0.1,81.7,8.7,47.5,3.4,11.8,4,1
15,8,2012,38,40,11,0.1,92,22.5,61.7,10,23.5,15.1,1
15,8,2012,33,66,14,0,85.4,25.9,95.5,4.8,30.4,9.5,1
12,6,2012,29,71,14,0,84.5,10.6,36,4.3,12.2,5.2,1
25,6,2012,31,64,18,0,85.9,15.9,77.8,6,20.5,9.4,1
13,8,2012,33,65,14,0,87,21.5,94,5.7,27,10.6,1
23,8,2012,35,44,15,0,91,45.6,153.5,11.4,51.8,25,1
28,7,2012,33,57,16,0,87.7,17.1,41.1,7,17.1,9.7,1
22,6,2012,32,65,16,0,83.9,11.7,58.7,4.3,15.6,5.9,1
21,8,2012,35,32,17,0,92.8,29.6,91,15.6,33.2,24.8,1
9,7,2012,37,42,12,0,91.2,15.8,29.2,9.4,15.7,12.2,1
20,6,2012,32,64,15,0.1,81.8,12.4,62.2,3,16.6,4.3,1
10,6,2012,31,42,20,0,90.6,18.2,30.5,13.3,18,16.6,1
8,8,2012,34,38,16,0.1,88.3,20.4,49,13.6,20.7,11.6,1
6,8,2012,32,72,14,0,86.4,14,43,5.3,15.4,7.3,1
18,7,2012,33,59,15,0,87.8,27.3,59.9,7,27.2,12.5,1
22,7,2012,36,53,18,0,89.3,18.3,103.8,9.9,25.4,15.6,1
8,6,2012,29,74,15,0,86.3,12.2,38.7,5.4,13.6,6.9,1
20,7,2012,33,67,16,0,83.8,16,67.7,4.2,20,6.8,1
9,7,2012,36,42,15,0,91.3,17.1,30.8,11,17,14.1,1
11,8,2012,39,32,14,0,93.9,22.5,47.3,15.9,22.4,20.9,1
21,8,2012,35,33,17,0,92.2,23.8,97,13.9,29.6,21.7,1
25,6,2012,32,48,16,0,90.3,35.1,91.3,10.6,37.3,20,1
16,8,2012,31,51,13,0,87.8,6.7,24,6.3,8,6.1,1
26,8,2012,34,48,14,0,91.4,64.3,173.8,11.1,66.6,27.6,1
9,8,2012,30,77,14,0,85.5,12.8,40.3,4.8,14.2,6.3,1
2,8,2012,39,33,14,0,93.3,10.9,21.5,13.8,10.7,13.6,1
4,7,2012,33,68,13,0,84.3,7.5,20.5,3.7,7.9,3.5,1
11,8,2012,39,23,16,0.4,92.4,18,40.5,14.3,18,17.5,1
13,8,2012,35,35,15,0.2,89.2,18.2,47.6,8.3,18.7,11.8,1
3,8,2012,38,33,16,0,93.7,19.5,36.4,16.6,19.3,20.1,1
23,7,2012,31,60,13,0,87.1,15,61.8,5.6,18.6,8.4,1
16,6,2012,34,49,13,0,88.3,10.6,18.9,6.8,10.5,7.5,1
20,7,2012,30,67,14,0,85.4,13.3,43.5,4.6,15,6.1,1
13,8,2012,33,65,13,0,87.5,21.7,89.9,6.1,26.7,11,1
29,6,2012,34,55,14,0,89.2,26.8,78.4,7.9,29,14.2,1
8,7,2012,34,61,17,0,87,14.3,55.3,6.7,17.3,9.5,1
22,7,2012,31,58,17,0,89.5,45.3,94.3,10.2,45.2,21.1,1
19,9,2012,35,33,14,0.1,91.2,24.9,85.7,10.9,28.7,17.9,1
12,7,2012,36,39,18,1.6,87,12.2,13.4,10.2,10.2,1.5,1
14,8,2012,33,63,13,0.1,86,20.3,94.2,5.2,26,9.6,1
28,7,2012,32,73,15,0,86.6,26.6,126.6,5.6,34.9,11.9,1
19,7,2012,37,27,15,0,94.5,36.9,79.4,17.7,36.9,28.3,1
22,7,2012,31,67,17,0,88,46.2,97.6,7.9,46.1,17.7,1
26,8,2012,30,66,11,0,85.7,8.3,24.9,4,9,4.1,1
30,7,2012,34,53,15,0,88.6,27.1,154.8,7.7,37.5,15.9,1
18,8,2012,29,61,14,0,87.8,12.4,42,6.6,14.2,8.3,1
11,6,2012,31,42,20,0,90.6,18.2,30.3,13.3,18,16.6,1
7,6,2012,36,43,15,0.3,85.4,11.1,31.4,4.9,11.8,5.7,1
14,8,2012,33,66,14,0,86.3,23.5,95,5.3,28.6,10.1,1
19,8,2012,35,68,15,0.1,82.9,33,98.5,3.4,35.9,7.9,1
20,6,2012,32,54,13,0,86.3,8.5,18.4,5.1,8.4,5.1,1
14,8,2012,29,81,15,0,84.6,15.8,37.5,4.5,16.6,6.5,1
26,8,2012,31,66,11,0,85.7,8.9,25,4.2,9.5,4.4,1
15,7,2012,34,65,14,0,87.4,20.3,74.7,6.3,24.2,10.7,1
22,7,2012,34,70,17,0,87.8,25.5,126.9,7.9,33.9,15.2,1
6,7,2012,35,37,18,0,92.2,17.6,31.3,15.4,17.4,18.2,1
5,7,2012,34,43,16,0.1,88.1,17.4,45.9,8.4,17.9,11.5,1
27,8,2012,34,62,15,0,89.6,52.5,205.5,7.7,63.7,20.8,1
17,8,2012,31,52,14,0,87.4,6.8,23.1,6,7.8,5.7,1
3,8,2012,38,34,15,0,93.8,22.9,42.6,15.7,22.8,20.9,1
25,8,2012,35,52,16,0,89.1,29.7,154.7,9.1,39.9,18.5,1
8,7,2012,37,43,12,0.4,85.7,12.5,35.1,4.5,13.3,5.6,1
22,6,2012,31,61,17,0.1,82,8.5,47.2,3.6,11.7,4.3,1
20,7,2012,36,28,17,0,94.1,38.7,80.2,18.2,38.6,29.4,1
26,7,2012,36,51,16,0,89.6,18.9,102,9.5,25.8,15.3,1
23,6,2012,31,66,17,0,86.2,18.1,71.7,6,22,9.8,1
24,8,2012,33,64,14,0,88.8,40.7,172.3,8.8,51.2,20.6,1
3,8,2012,28,74,15,0,82.2,4.5,24.2,3.3,6,2.5,1
8,6,2012,29,73,15,0,86.5,12.1,38.5,5.5,13.5,7,1
8,7,2012,38,43,12,0.2,88.5,14.8,33,7,15.1,9.2,1
16,8,2012,32,48,11,0.1,88.8,10.3,33.4,6.4,11.6,7.3,1
20,7,2012,34,64,14,0.1,83.6,31.7,95.7,3.9,34.7,8.5,1
3,7,2012,34,57,17,0,87.4,12.9,35.2,7.4,13.5,9.1,1
26,7,2012,36,49,14,0,90,21,106.2,9,28.1,15.3,1
6,6,2012,34,44,17,0.2,85.6,9.9,28.8,5.4,10.7,6,1
16,7,2012,39,40,10,0.1,92,22.6,65.1,9.5,24.2,14.8,1
28,6,2012,34,59,16,0,88,19,44.9,7.3,18.9,10.6,1
17,8,2012,37,35,12,0.1,91,24.9,74.3,9.1,27.1,15.2,1
15,7,2012,29,82,16,0,84.5,16.8,36.3,4.5,17.3,6.7,1
23,6,2012,32,62,17,0.1,82.1,8.7,49,3.7,12,4.4,1
15,8,2012,35,45,12,0.3,85,17.6,55.6,4.3,19.7,6.7,1
24,8,2012,34,41,17,0,91.8,52.8,150.8,13.3,56.3,28.9,1
21,7,2012,32,44,18,0,91.9,43.4,88.5,14.1,43.3,26.2,1
26,8,2012,30,64,14,0,85.6,16,44,4.7,16.8,6.7,1
3,7,2012,34,57,17,0,86.5,11.8,32.4,6.5,12.4,7.7,1
9,7,2012,33,61,15,0,86.1,13.8,55.8,5.6,17,8,1
26,6,2012,32,56,14,0,88.2,26.5,89.7,7,30.5,13,1
23,6,2012,31,64,15,0,85,13.6,63.2,4.8,17.7,7,1
23,8,2012,35,53,15,0,89.5,37.8,162.1,10.3,47.7,22.2,1
23,7,2012,33,70,17,0,87.6,26.2,129,7.4,34.8,14.7,1
13,7,2012,35,44,15,0,90.9,17.6,26.1,10.5,17.3,13.7,1
12,8,2012,35,34,15,0.2,88.4,16.8,44.6,7.5,17.4,10.5,1
9,7,2012,35,38,15,0.3,86.3,16.1,45.1,5.7,17.1,8.2,1
7,7,2012,32,68,16,0,86.2,14.7,48.9,5.6,16.7,8,1
24,8,2012,34,64,14,0,89,41.9,176.8,8.8,52.6,20.8,1
30,7,2012,34,52,15,0,88.8,26.3,156.2,7.8,36.9,15.9,1
10,6,2012,28,76,17,0,84.9,14.4,56.6,5.1,17.5,7.4,1
25,7,2012,33,72,15,0,86.3,31.6,122.3,5.4,38,12,1
3,8,2012,38,34,15,0,93.8,20.3,37.9,16.4,20.2,20.3,1
8,8,2012,39,37,15,0.2,90.1,16,34.8,9.8,16,12.2,1
17,7,2012,29,69,14,0,83,9.6,34.9,3.3,11.4,3.8,1
29,7,2012,31,75,15,0,86.1,27.5,130.8,5.2,36,11.4,1
16,7,2012,30,81,16,0,84.4,18.6,33.2,4.6,18.5,7,1
23,8,2012,35,54,13,0,89.3,27.8,114.1,7.8,34.6,15.2,1
9,8,2012,39,40,13,0.1,90.4,16.1,33.3,8.8,16.1,11.6,1
18,7,2012,36,52,18,0,89.3,16.2,100.3,9.8,23.1,14.7,1
10,6,2012,31,65,15,0,84.8,12.5,52.9,4.6,15.7,6.3,1
9,9,2012,30,78,14,0,83.3,8,33.1,3.5,9.9,3.7,1
3,6,2012,33,56,16,0.1,84.6,9.5,27,4.6,10.1,5,1
26,8,2012,33,42,16,0,91.6,59.1,175.8,11.9,63.8,28.2,1
29,6,2012,33,50,14,0,88.8,21.9,93.8,7.7,27.5,13.3,1
10,6,2012,30,41,14,0,89.4,13.3,22.3,8.4,13.1,10,1
27,7,2012,32,71,15,0,87,26.2,126.2,6.2,34.5,12.6,1
18,7,2012,30,63,14,0,87,12.3,42.4,5.9,14.2,7.5,1
17,9,2012,31,50,12,0,88.7,8.5,29.7,6.6,9.9,7,1
13,7,2012,38,42,14,0.5,86.5,11.9,11.9,7.1,10.7,3.4,1
20,6,2012,31,65,15,0,83.5,10.2,45.3,4,12.9,4.9,1
30,7,2012,36,55,15,0,89,24.6,58.9,8.2,24.6,13.4,1
9,7,2012,32,46,17,0.1,86.8,10.6,30.7,6.9,11.4,7.8,1
5,7,2012,33,64,13,0,86.1,8,26.9,4.8,9.3,5,1
26,6,2012,35,53,18,0,89.2,17.8,97.8,9.8,24.3,15.2,1
10,7,2012,37,45,15,2.9,83.3,10.7,10.1,3.7,10.3,4,1
28,7,2012,32,75,15,0,86.5,25,120.3,5.6,32.9,11.5,1
20,8,2012,29,57,14,0,89,13.1,40.6,7.6,14.5,9.6,1
20,7,2012,33,67,16,0,83.4,15.4,66.8,4,19.5,6.4,1
27,8,2012,33,74,19,0,86.5,51.8,194.4,5.8,61.5,16.5,1
19,7,2012,33,59,15,0.2,83.2,14.3,90.9,4.2,20.5,6.7,1
24,7,2012,35,54,16,0,89.2,36.8,159.1,9.9,46.6,21.3,1
21,8,2012,35,70,14,0,86.1,36.6,117,5.2,41.1,12.3,1
17,9,2012,31,51,13,0,88.1,7.3,26.5,6.4,8.6,6.4,1
17,8,2012,39,27,10,0,93.9,28.5,76.9,13.1,29.5,20.6,1
10,6,2012,32,63,14,0,85.4,13.2,55.2,4.9,16.5,7,1
27,7,2012,32,57,15,0,87.6,15.5,37.8,6.8,15.6,9,1
24,8,2012,34,38,15,0,92.1,52.1,149.2,12.5,55.6,27.5,1
5,6,2012,32,66,14,0,85.8,7.5,27.7,4.7,9,4.8,1
29,6,2012,36,55,15,0,88.9,23.4,55.3,8.2,23.4,13,1
9,7,2012,32,46,17,0.1,86.8,10.6,30.8,6.9,11.4,7.8,1
18,8,2012,29,57,14,0,89.1,12.5,41.4,7.7,14.2,9.6,1
16,7,2012,32,68,15,0,86.2,22.4,51.1,5.3,22.7,8.9,1
14,8,2012,33,66,14,0,86.6,22.7,94.9,5.5,27.9,10.3,1
11,7,2012,36,40,18,2.3,86,11.8,12.8,9.1,10,1.7,1
23,6,2012,31,62,17,0.1,81.9,9.2,47.3,3.5,12.2,4.2,1
11,8,2012,37,37,15,0.2,88.9,16.2,39.2,7.9,16.5,10.6,1
12,7,2012,38,45,12,0.5,85.4,11.3,11.3,4.3,10.9,4.8,1
27,8,2012,33,51,16,0,90.7,55.3,190.5,10,63.4,24.7,1
7,7,2012,38,42,13,0.4,86,13.6,35.4,5,14.2,6.5,1
8,7,2012,35,46,17,5.7,81,9.9,9.7,3.2,9.5,3.1,1
12,8,2012,28,49,18,0,88.6,12,33.6,9.1,12.9,10.4,1
21,8,2012,35,57,18,0,88.7,29.1,142.8,9.1,38.5,18.2,1
14,6,2012,27,76,17,0,83.3,13.4,61.6,4.3,17.4,6.3,1
7,7,2012,31,68,15,0,86.2,15.1,49.3,5.3,17,7.7,1
7,7,2012,31,68,15,0,86.1,14.9,49.7,5.2,16.9,7.5,1
3,8,2012,38,34,15,0,93.8,21.3,39.7,16.1,21.2,20.5,1
22,8,2012,36,50,14,0,89.8,42.1,129.6,8.7,46.4,19.4,1
9,7,2012,35,42,15,0,91.2,20.5,50.9,11.1,20.5,15.3,1
26,6,2012,35,60,16,0,87.7,16.3,35.2,6.9,16.2,9.4,1
22,8,2012,35,56,14,0,89.1,28.6,116.3,7.8,35.4,15.5,1
22,7,2012,31,61,17,0,89,45.6,95.3,9.5,45.5,20,1
24,8,2012,34,39,16,0,92.1,54,153,13.3,57.4,29.2,1
20,9,2012,35,33,15,0,91.8,24.2,92.3,12.6,29.1,20,1
22,7,2012,36,49,15,0,89.8,19.1,104.6,9.2,26.2,15,1
27,6,2012,34,60,16,0,88,18.2,41.6,7.2,18.1,10.3,1
14,9,2012,29,49,16,0,88.8,11,33.3,8.4,12.1,9.6,1
6,8,2012,35,62,11,0,86.3,9.8,20,4.6,9.7,5,1
17,8,2012,36,52,18,0,89.3,17.1,103.6,9.7,24.2,15,1
12,8,2012,30,71,14,0,84,8.5,26.5,3.7,9.4,3.9,1
29,7,2012,31,78,15,0,85.5,28.4,135.4,4.8,37.3,10.8,1
27,8,2012,34,51,17,0,89.9,51.4,210.2,11.8,64,28.3,1
25,6,2012,31,64,18,0,86.7,17.6,72.5,6.6,21.5,10.5,1
16,8,2012,32,48,11,0.1,88.8,10.2,33.4,6.5,11.6,7.4,1
23,8,2012,35,55,17,0,88.8,28.1,146.9,8.8,37.8,17.6,1
26,8,2012,35,51,14,0,91.2,64,173.4,10.9,66.3,27.1,1
17,9,2012,31,50,12,0,88.5,8,28.3,6.5,9.3,6.7,1
24,8,2012,34,39,17,0,92.1,54.7,154.3,13.6,58,29.7,1
20,6,2012,32,64,15,0.1,81.7,12.4,62.2,3,16.6,4.3,1
26,8,2012,35,53,14,0,91.1,65.3,176,10.3,67.4,26.4,1
12,7,2012,32,68,16,0,85.5,12.3,46.6,5.3,14.8,7,1
10,6,2012,31,65,14,0,84.6,12.7,53.9,4.1,15.9,5.7,1
15,8,2012,36,54,13,0.3,82.9,15.6,93,4.1,22.1,6.8,1
3,7,2012,33,57,16,0.1,84.9,9.3,27.4,4.7,10.1,5.1,1
28,6,2012,34,53,17,0,89.1,23.7,76.1,8.9,26.6,14.8,1
28,8,2012,34,53,17,0,89.8,52.7,216.7,10.6,65.7,26.4,1
17,9,2012,31,51,13,0,87.8,6.5,24.7,6.2,7.8,6,1
11,8,2012,39,21,17,0.4,93,18.4,41.4,15.5,18.4,18.8,1
4,7,2012,33,64,14,0,85.7,7.9,27.8,4.8,9.3,4.9,1
10,7,2012,37,43,14,1.4,83.5,10.2,10.1,3.6,9.8,3.8,1
20,8,2012,31,59,12,0,85,14.7,59.7,4.3,18,6.4,1
10,7,2012,35,40,17,0.1,89.8,16.7,33.5,10.2,16.6,13,1
26,7,2012,36,52,18,0,89.2,17.2,98.9,10,24,15.3,1
26,6,2012,35,61,16,0,87.8,16.5,34.7,7,16.4,9.5,1
21,8,2012,36,56,17,0,88.9,32.8,137.3,8.9,40.7,18.3,1
10,6,2012,31,41,14,0,89.5,13.2,21.8,8.4,13,9.9,1
23,6,2012,32,72,15,0,84.4,10.7,27.5,4.5,11.3,5.2,1
22,8,2012,36,47,16,0,90.4,41.5,142.6,10.9,47.6,23,1
28,8,2012,34,63,16,0,89.4,50.4,210.9,7.6,63.1,20.4,1
27,7,2012,31,59,15,0,86.8,15.8,40,5.9,16.1,8.1,1
12,7,2012,35,44,14,0,90.2,14.1,20.7,9,13.9,10.8,1
25,8,2012,34,45,16,0,91.7,59.9,165,12.7,62.7,29.2,1
8,8,2012,30,79,15,0,83.4,8.2,34.8,3.7,10.3,3.9,1
24,6,2012,34,55,15,0,89.1,21,42.4,8.1,20.9,12.1,1
23,7,2012,33,72,17,0,87.2,26.9,132.7,7.2,35.7,14.5,1
3,8,2012,28,74,15,0,82.3,4.5,24.4,3.3,6.1,2.6,1
13,8,2012,35,59,14,0.1,85,17.5,88.3,4.9,23.4,8.5,1
26,8,2012,35,51,15,0,89.4,31.7,160.4,9.3,42.1,19.4,1
22,8,2012,35,55,14,0,89,28.9,115.4,7.6,35.6,15.2,1
9,7,2012,36,43,14,1.6,82.9,9.8,10,3.4,9.4,3.5,1
27,6,2012,35,55,15,0,89,20.7,43.1,7.9,20.6,11.9,1
8,6,2012,31,42,15,0.1,88,12,24.9,7.3,12.2,8.5,1
29,6,2012,33,50,14,0,88.7,22.7,93,7.3,28.2,12.9,1
5,6,2012,31,67,13,0,83,6.2,21.8,3.2,7.2,2.7,1
12,8,2012,29,47,19,0,89.1,13.3,32.6,10.2,13.9,12,1
18,8,2012,40,26,11,0,94.9,28.4,82.2,15.2,30.1,23.3,1
15,8,2012,39,31,10,0,94,26.4,66.2,13.3,26.4,19.9,1
14,8,2012,35,45,13,0.3,84.1,17,54.2,3.6,19.1,5.7,1
28,8,2012,34,49,17,0,90,52.6,214.6,12.1,65.5,29.1,1
21,6,2012,31,55,13,0,86.2,8.3,18.5,5,8.2,4.9,1
16,7,2012,33,66,15,0,87,20,74,6.1,23.8,10.3,1
17,7,2012,36,52,18,0,89.3,16.1,100.5,9.7,23,14.7,1
16,7,2012,30,82,16,0,84.4,19,33.1,4.6,18.8,7.1,1
13,8,2012,35,59,14,0.1,85.1,17.6,88.1,5,23.4,8.6,1
5,6,2012,34,49,17,0.2,85.2,9.8,28.2,5.1,10.5,5.7,1
23,6,2012,33,60,14,0,86,29,92.6,5.5,32.5,10.9,1
23,9,2012,29,62,14,0,86.8,14.8,43.4,5.7,16,7.6,1
19,8,2012,35,72,15,0.1,83.2,33.5,101.5,3.5,36.7,8.3,1
9,7,2012,38,39,14,0.2,89,15.6,35.4,7.9,15.6,10.3,1
8,6,2012,30,74,15,0,85.9,11.2,37.5,5.2,12.8,6.4,1
11,8,2012,30,48,18,0,88,11.2,32.5,8.4,12.1,9.5,1
5,6,2012,32,66,14,0,85.2,7.2,26.7,4.4,8.6,4.4,1
27,6,2012,32,54,14,0,89.1,24.6,86.5,8,28.8,14.2,1
5,6,2012,30,67,14,0,82.6,5.7,22.4,3.1,6.9,2.5,1
21,7,2012,35,29,17,0,93.9,39.2,81,18.4,39.3,29.8,1
25,6,2012,34,49,17,0,89.3,22.4,79.8,9.2,26.3,15.1,1
9,8,2012,34,58,16,0,87.4,14.9,57,6.8,17.9,9.8,1
27,6,2012,33,50,14,0,88.8,21.4,94.6,7.8,27.1,13.3,1
25,8,2012,33,38,17,0,92.1,58.4,161.6,13.8,61.4,30.8,1
20,8,2012,35,54,16,0,89.2,23.9,112.9,8.8,31,15.7,1
27,8,2012,33,72,20,0,86.4,49.1,206,6.7,61.6,18,1
13,8,2012,35,34,15,0.2,88.7,17.5,46.2,7.9,18,11.1,1
11,6,2012,26,80,18,0,84,13.8,61.3,4.8,17.7,7.1,1
10,8,2012,29,78,14,0,83.1,8.1,34.4,3.5,10.2,3.7,1
18,8,2012,29,62,14,0,87.4,12.3,42.2,6.2,14.2,7.9,1
22,7,2012,36,50,15,0,89.9,21.1,109.7,9.2,28.5,15.7,1
5,7,2012,34,44,17,0,90.5,18.8,46.7,11.3,18.8,15,1
13,8,2012,35,35,15,0.2,89.2,18.2,47.7,8.3,18.7,11.8,1
14,8,2012,35,63,15,0,86.2,21.7,87.4,5.4,26.5,9.7,1
20,8,2012,35,54,16,0,89.2,23.9,112.8,8.8,31,15.7,1
5,6,2012,31,67,13,0,83.1,6.3,21.7,3.3,7.3,2.8,1
4,8,2012,38,34,15,0,93.7,22.7,42.6,15.7,22.6,20.8,1
24,6,2012,33,70,15,0,85.5,12.2,26.2,5.1,12.3,6.3,1
7,6,2012,34,38,19,0,91.9,17.7,31.2,15,17.5,17.9,1
11,8,2012,34,58,15,0,87.5,15.1,57.2,6.6,18.2,9.6,1
13,8,2012,35,36,15,0.2,87.3,16.9,47.2,6.6,17.8,9.4,1
28,6,2012,32,53,14,0,89,24.8,89.6,7.5,29.3,13.6,1
16,8,2012,41,25,9,0,95.7,29.8,75,15.4,29.9,23.5,1
11,8,2012,31,71,13,0,84.3,8.3,24.7,3.8,9,3.9,1
14,8,2012,29,81,15,0,84.6,15.9,37.4,4.5,16.7,6.5,1
9,7,2012,31,69,14,0,83.5,7.2,23.8,3.5,8.2,3.3,1
27,6,2012,32,55,14,0,88.7,26,89.1,7.3,30.1,13.5,1
22,8,2012,36,43,16,0,91.1,45.6,138.2,11.4,49.9,24.3,1
6,7,2012,35,41,15,0.3,85.1,15.5,44.3,4.6,16.6,6.7,1
27,8,2012,31,62,14,0,86.4,17.3,45.5,5.6,17.9,8.1,1
11,8,2012,31,71,14,0,84,8.1,24.9,3.7,8.9,3.8,1
30,7,2012,34,61,16,0,87.5,30.7,148,7,40.2,15.8,1
21,7,2012,33,38,18,0,92.7,41.9,85.4,15.8,41.8,27.7,1
21,8,2012,36,56,17,0,88.9,33.6,136.3,8.8,41.1,18.3,1
27,6,2012,34,53,17,0,89,21.9,79.8,9.2,25.9,15,1
12,8,2012,36,28,16,0.3,90.4,17.6,43.5,11.1,17.9,14.2,1
27,6,2012,35,48,13,0,89.8,22.4,103.6,8.2,29.1,14.5,1
26,6,2012,33,54,18,0,88.7,21,79,8.8,25.2,14.3,1
20,7,2012,30,66,14,0,85.4,13.5,43.6,4.6,15.1,6.2,1
19,8,2012,35,68,15,0.1,82.9,33,98.8,3.4,36,8,1
13,7,2012,36,37,17,0.2,88.9,12.9,14.6,12.5,10.4,1,1
25,7,2012,35,58,17,0,88.4,32.9,149.3,8.8,42.4,18.8,1
29,6,2012,33,50,14,0,88.7,22.9,92.8,7.2,28.3,12.9,1
18,6,2012,31,67,14,0,85.1,11.8,43.4,4.5,14,5.8,1
6,8,2012,32,72,14,0,86.4,13.9,42.7,5.3,15.3,7.3,1
10,6,2012,30,41,15,0,89.5,13.9,22.7,8.7,13.7,10.5,1
17,8,2012,39,28,10,0,93.4,28.1,77.1,12.4,29.3,19.8,1
20,8,2012,35,59,16,0,89.2,25.9,118.6,8.8,33.3,16.3,1
17,9,2012,29,54,15,0,89.1,12.2,38.9,8.2,13.7,9.9,1
21,6,2012,32,64,15,0.1,82.9,12.8,62.6,3.6,17,5.3,1
23,8,2012,35,40,15,0,91.7,49.2,143.6,11.9,53,25.9,1
23,8,2012,35,40,15,0,91.7,49.1,143.4,11.9,52.9,25.9,1
4,7,2012,32,67,14,0,85.4,7.1,27.4,4.6,8.7,4.6,1
28,6,2012,34,59,16,0,88.1,19.2,46,7.4,19.2,10.8,1
19,7,2012,33,59,15,0.2,83.2,14.3,90.9,4.2,20.5,6.7,1
21,8,2012,34,34,17,0,92.2,24.7,96.9,13.8,30.2,21.8,1
11,7,2012,39,31,14,0,94.1,22.7,46.5,16.4,22.6,21.5,1
7,7,2012,31,69,15,0,86.5,14.8,46.6,5.5,16.5,7.8,1
30,7,2012,36,55,15,0,89,25,59.7,8.2,25,13.5,1
27,6,2012,32,54,14,0,89.1,25,89.1,7.7,29.4,14,1
13,8,2012,35,60,14,0.1,85.5,17.9,87.6,5.2,23.6,8.9,1
21,8,2012,36,54,18,0,89.3,33.9,140.2,9.8,41.8,20,1
20,7,2012,36,30,16,0,93.6,36.9,78.2,17.1,37.1,27.6,1
4,7,2012,36,36,14,0,91.9,11.7,21.8,11.9,11.5,12.3,1
21,7,2012,36,52,18,0,89.2,16.6,99.6,9.9,23.4,15,1
21,7,2012,31,66,14,0,85.8,20.7,48.8,4.9,21.1,8.1,1
6,7,2012,35,56,13,0,86.5,10.7,22.6,5,10.8,5.7,1
13,6,2012,32,43,16,0,90.1,16.4,23.6,10.1,16.2,12.7,1
17,8,2012,33,49,12,0.2,85.4,16.8,55.6,4.2,19.1,6.5,1
12,6,2012,32,43,19,0,90.6,18.1,27.9,12.4,17.9,15.6,1
20,7,2012,33,66,15,0.1,82.5,14,64.7,3.5,18.1,5.3,1
6,7,2012,35,41,15,0.3,85.6,15.6,43.3,5,16.5,7.1,1
26,7,2012,33,58,14,0,87.8,19.2,43.7,6.8,19.4,10.1,1
23,6,2012,32,65,17,0,85.2,10.7,54.5,5.2,14.3,6.9,1
11,6,2012,31,42,20,0,90.6,18.2,29.9,13.1,18,16.4,1
14,8,2012,36,40,13,0,90.7,21.5,55.3,9.7,21.8,14.2,1
26,8,2012,33,42,15,0,91.8,62.8,170.6,12.1,65.3,28.9,1
24,8,2012,34,61,14,0,88.9,38.3,169.6,8.9,48.7,20.2,1
4,7,2012,33,68,13,0,85.1,8.1,20.8,4.1,8.3,4,1
29,8,2012,34,49,14,0,89.2,25.8,159.8,8.2,36.6,16.3,1
14,8,2012,35,57,13,0.2,84.1,16.9,89.8,4.5,22.9,7.7,1
20,6,2012,31,64,16,0.1,83.4,10.1,45.5,3.9,12.8,4.9,1
8,7,2012,35,46,18,5.6,81.4,10,10.1,3.8,9.5,2.9,1
15,8,2012,39,40,10,0.1,92,22.5,62.4,9.9,23.7,15.1,1
26,7,2012,36,52,18,0,89.2,17.3,98.9,10,24.1,15.3,1
23,7,2012,34,57,16,0,88.4,26.3,59.6,7.6,26.3,13.1,1
25,8,2012,34,69,18,0,86.9,43,183.6,7,54.2,17.1,1
27,8,2012,34,62,15,0,89.7,53.3,204,7.8,63.9,21.1,1
3,7,2012,33,59,15,0.1,85.2,8.9,27.5,4.7,9.8,5.1,1
13,8,2012,36,38,13,0.1,90.8,20.6,52.2,9.8,20.8,14.1,1
